dds_reference,operator_name,operator_address,operator_eori,supplier_name,commodity,hs_code,product_description,quantity_kg,estimated_annual_qty,country_of_production,geolocation_lat,geolocation_lon,production_date,prior_dds_reference,dd_confirmation,submission_date,risk_level,status,status_group
DDS-24-00599,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),20138.2,227218.04855587287,US,40.22063510024703,-94.10889961043391,2024-08-01,DDS-UP-1909,1,2024-11-16,low,valid,valid
DDS-26-00600,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,1002.5,9733.889372331765,IE,52.33403240233839,-6.30485207056528,2026-06-10,DDS-UP-7365,1,2026-10-01,low,valid,valid
DDS-26-00601,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,15286.1,169307.6108365097,IE,54.203301263578794,-6.9923321469198205,2026-08-08,DDS-UP-2574,1,2026-11-08,low,valid,valid
DDS-24-00602,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,20369.4,174314.90407406242,IE,52.605438210734505,-7.398977751514228,2024-06-12,DDS-UP-8112,1,2024-09-15,low,valid,valid
DDS-24-00603,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,13418.3,142557.805358033,IE,52.47269063698375,-7.141290392421883,2024-09-23,DDS-UP-2375,1,2024-12-23,low,valid,valid
DDS-25-00604,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,7739.3,85755.21386783708,BR,-9.947058188105293,-55.598774041797114,2025-01-15,DDS-UP-2253,1,2025-04-20,standard,valid,valid
DDS-25-00605,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,14846.4,177703.53852453615,IE,53.782565761811505,-7.49456536890213,2025-03-04,,1,2025-04-25,low,valid,valid
DDS-26-00606,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,2309,Beef pet food complete,14886.6,142769.1384614516,IE,51.935776149108044,-7.951245315147444,2026-04-14,DDS-UP-8371,1,2026-06-06,low,valid,valid
DDS-26-00607,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,13592.2,147648.25250114925,IE,54.74655856350182,-8.422046981641298,2026-01-15,DDS-UP-2911,1,2026-05-13,low,valid,valid
DDS-25-00608,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,9337.9,79613.16851741998,IE,54.032740490180714,-7.022265785484258,2025-05-02,DDS-UP-7471,1,2025-06-18,low,valid,valid
DDS-26-00609,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,12287.4,144455.03528152028,IE,51.847655739546546,-6.288438909019058,2026-06-20,DDS-UP-4961,1,2026-09-26,low,valid,valid
DDS-24-00610,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,22609.2,246672.7257187483,IE,53.19027666631711,-7.778032737481314,2024-03-19,,1,2024-04-20,low,valid,valid
DDS-26-00611,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),8679.3,113626.77068474994,AR,-34.89598473992576,-63.79170861476398,2026-05-27,DDS-UP-8074,1,2026-09-08,standard,valid,valid
DDS-25-00612,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4401,Firelogs 700g,18253.0,241045.56184951958,IE,52.67232359581479,-7.737510460622303,2025-10-13,,1,2025-12-11,low,valid,valid
DDS-24-00613,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,cattle,2309,Beef pet food complete,10719.9,127321.09784818931,IE,53.06601364261813,-8.252449549289294,2024-05-02,DDS-UP-9106,1,2024-07-28,low,valid,valid
DDS-25-00614,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,cattle,2309,Beef pet food complete,12937.1,169744.10227282115,IE,52.66403234436085,-8.623396107496909,2025-04-08,DDS-UP-6556,1,2025-07-31,low,valid,valid
DDS-25-00615,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4401,Firelogs 700g,16486.3,215429.57664344035,SE,60.76898501019296,14.671113698776141,2025-06-22,DDS-UP-8738,1,2025-10-09,low,valid,valid
DDS-25-00616,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,15340.9,168172.32234794318,IE,52.058575692781574,-7.751330705081749,2024-11-18,DDS-UP-7815,1,2025-01-17,low,valid,valid
DDS-25-00617,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,4780.5,61385.89021284223,IE,51.85439178702504,-6.557281679045975,2025-06-01,,1,2025-08-13,low,valid,valid
DDS-25-00618,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,19729.7,223776.90315741845,IE,52.16206409846205,-8.527713083780588,2025-03-12,,1,2025-04-30,low,valid,valid
DDS-24-00619,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,2309,Complete dog food (soy),20075.2,278000.53727597895,US,39.31286845362527,-96.18757393122304,2024-03-15,,1,2024-07-01,low,flagged: missing_prior,missing_prior
DDS-25-00620,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4401,Firelogs 700g,15933.2,142477.78590132005,SE,58.90560411863648,15.187418595894489,2025-10-23,,1,2025-12-29,low,flagged: missing_prior,missing_prior
DDS-24-00621,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,2309,Beef pet food complete,8697.9,91280.10313315954,IE,53.2951730012719,-6.588521862790863,2024-11-22,DDS-UP-4307,1,2024-12-22,low,valid,valid
DDS-24-00622,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,18022.4,225659.24583687648,SE,59.62396020934191,15.015068184687088,2024-06-15,DDS-UP-5021,1,2024-09-06,low,valid,valid
DDS-26-00623,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,cattle,2309,Beef pet food complete,19967.9,252013.0920818875,IE,53.08646854490212,-6.445939826757253,2026-07-19,DDS-UP-1487,1,2026-10-23,low,valid,valid
DDS-25-00624,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),10135.0,84595.41573469297,BR,-11.055586284362134,-53.554165226838606,2024-09-17,DDS-UP-3473,1,2025-01-05,standard,valid,valid
DDS-25-00625,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,1507,Soybean oil blend,17669.4,174612.0396564855,AR,-32.872560005192945,-62.582016558295685,2025-07-30,,1,2025-10-12,standard,flagged: missing_prior,missing_prior
DDS-26-00626,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,16275.0,190566.00568198724,IE,53.38337520682218,-6.438648225064684,2026-03-09,,1,2026-06-03,low,valid,valid
DDS-25-00627,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,cattle,2309,Beef pet food complete,2564.9,31908.15967002629,IE,54.14468927939438,-7.986482883049541,2025-01-02,DDS-UP-7389,1,2025-02-17,low,valid,valid
DDS-25-00628,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4401,Firelogs 700g,19047.6,214087.32604441216,IE,52.44120354710861,-7.664985179488678,2025-04-26,DDS-UP-1456,1,2025-06-28,low,valid,valid
DDS-24-00629,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,21118.8,174998.76598193217,IE,53.97952773919879,-6.239135899276855,2024-06-27,DDS-UP-9314,1,2024-10-18,low,valid,valid
DDS-25-00630,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,soy,2309,Complete dog food (soy),20232.0,270421.5874933137,BR,-10.282694159369349,-56.48435980558811,2025-04-07,,1,2025-07-26,standard,flagged: missing_prior,missing_prior
DDS-26-00631,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,cattle,2309,Beef pet food complete,14532.8,137855.23406339475,IE,52.501513693116685,-8.30239517052765,2026-02-26,DDS-UP-7187,1,2026-05-08,low,valid,valid
DDS-24-00632,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,20796.7,182602.92724004653,IE,54.13564852985592,-7.837071227327261,2024-10-15,DDS-UP-2018,1,2024-12-11,low,valid,valid
DDS-26-00633,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,21864.4,265304.9727947653,IE,53.378766809465446,-7.43528162630718,2025-10-08,DDS-UP-7937,1,2026-01-08,low,valid,valid
DDS-25-00634,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,cattle,2309,Beef pet food complete,3669.9,31958.769797021363,IE,52.28852832192956,-7.682642327387841,2025-10-14,,1,2025-12-10,low,valid,valid
DDS-26-00635,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,15239.2,148392.3721524835,IE,52.27051909440911,-7.522919926732808,2026-08-04,DDS-UP-2980,1,2026-11-08,low,valid,valid
DDS-25-00636,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,3982.4,39150.909816684485,IE,54.7730603033556,-8.290219751879992,2025-10-06,DDS-UP-1797,1,2025-12-11,low,valid,valid
DDS-25-00637,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,10730.6,136150.88393680076,SE,60.06638096873654,13.866983716507345,2025-05-06,DDS-UP-8411,1,2025-08-04,low,valid,valid
DDS-26-00638,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,2309,Complete dog food (soy),16846.9,201944.02404252364,US,37.89842882220338,-96.08443314198932,2026-01-22,,1,2026-04-14,low,flagged: missing_prior,missing_prior
DDS-26-00639,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,18529.9,211833.2379599524,SE,59.61699364649492,13.637459143059242,2026-01-11,DDS-UP-3713,1,2026-05-11,low,valid,valid
DDS-26-00640,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,14633.0,158841.4221000126,IE,53.731742568895655,-8.944543905725478,2026-10-30,DDS-UP-9548,1,2026-12-01,low,valid,valid
DDS-26-00641,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,20827.4,177197.17961081566,SE,59.139230204277716,13.556920750624593,2026-04-30,,1,2026-08-06,low,flagged: missing_prior,missing_prior
DDS-24-00642,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,4922.4,46974.791814532655,IE,51.93495093192472,-6.614076992857856,2024-03-11,DDS-UP-9649,1,2024-04-24,low,valid,valid
DDS-26-00643,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,soy,15x7,Soybean oil blend,8016.5,72859.94065138628,AR,-34.64394482648296,-64.95199322129292,2026-06-16,DDS-UP-3772,1,2026-07-23,standard,flagged: invalid_hs,invalid_hs
DDS-25-00644,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,1771.0,22162.895913138836,IE,52.227381651390104,-6.520966936851641,2025-02-10,DDS-UP-4874,1,2025-04-30,low,valid,valid
DDS-24-00645,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),10483.6,144472.89942406415,BR,-11.044990663271616,-54.840636743446964,2024-04-07,DDS-UP-1305,1,2024-08-01,standard,valid,valid
DDS-26-00646,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,2555.8,22629.569939024455,IE,53.75465272929998,-8.82328597222389,2025-11-12,DDS-UP-4333,1,2026-02-19,low,valid,valid
DDS-26-00647,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,soy,1507,Soybean oil blend,1523.9,17866.781931809513,AR,-33.8873931105596,-64.22874263015348,2026-07-11,,1,2026-11-01,standard,flagged: missing_prior,missing_prior
DDS-26-00648,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,1507,Soybean oil blend,9813.8,108559.96638353463,BR,-9.199479551870882,-55.05344122037359,2026-02-08,DDS-UP-4485,1,2026-03-15,standard,valid,valid
DDS-26-00649,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,18264.3,169220.58524920893,IE,52.00980565921898,-8.930854688689749,2026-02-27,,1,2026-06-01,low,valid,valid
DDS-25-00650,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,1507,Soybean oil blend,11591.6,124711.66028519838,BR,-9.953697012094963,-55.47209423105784,2025-01-18,DDS-UP-6269,1,2025-05-04,standard,valid,valid
DDS-26-00651,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,22585.4,275066.2237305807,SE,59.00117723449566,16.26677334313201,2025-12-22,DDS-UP-7769,1,2026-03-24,low,valid,valid
DDS-24-00652,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,cattle,2309,Beef pet food complete,22368.0,195507.3597661161,IE,54.16191570483268,-7.252708171652262,2024-06-07,,1,2024-08-24,low,valid,valid
DDS-26-00653,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),3556.7,33180.897422896705,BR,-11.468440089244861,-54.19610246691399,2026-04-29,DDS-UP-4161,1,2026-05-31,standard,valid,valid
DDS-26-00654,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,cattle,2309,Beef pet food complete,7927.9,86912.39460491523,IE,53.927593331586294,-8.625464970842753,2026-06-12,,1,2026-08-27,low,valid,valid
DDS-24-00655,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,10204.1,111878.4455508738,IE,53.912143100208816,-7.381919108128109,2023-11-18,,1,2024-02-26,low,valid,valid
DDS-25-00656,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,3642.0,47829.92621193449,IE,53.816526639812814,-7.391082353179003,2024-10-16,DDS-UP-5253,1,2025-01-20,low,valid,valid
DDS-26-00657,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,cattle,23x9,Beef pet food complete,13557.1,160594.6642407841,IE,54.34300153280747,-9.130647485138073,2026-08-20,DDS-UP-8437,1,2026-12-11,low,flagged: invalid_hs,invalid_hs
DDS-25-00658,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,13198.2,175573.20831355196,SE,59.89764451483656,16.48531942978969,2025-03-21,DDS-UP-9474,1,2025-05-18,low,valid,valid
DDS-25-00659,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,2504.3,23424.641252208272,SE,60.19723084678191,14.448725894208833,2025-05-21,DDS-UP-1415,1,2025-09-16,low,valid,valid
DDS-25-00660,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,15819.7,182799.55418798458,IE,52.54995248459749,-8.70655527422075,2025-03-09,DDS-UP-8077,1,2025-06-27,low,valid,valid
DDS-26-00661,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),20630.0,261062.26961734614,US,38.241460698273194,-95.07927042458148,2026-08-16,DDS-UP-4878,1,2026-12-03,low,valid,valid
DDS-26-00662,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,9746.2,123736.56069134724,IE,53.1393685723603,-8.825520883078843,2026-11-07,,1,2026-12-14,low,valid,valid
DDS-24-00663,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,soy,2309,Complete dog food (soy),1866.9,21849.846357582825,BR,-11.095586777983488,-54.62144436467054,2024-05-11,DDS-UP-7249,1,2024-08-01,standard,valid,valid
DDS-25-00664,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,22058.5,265907.6426152695,IE,53.7791720947029,-9.168180363176512,2025-08-06,DDS-UP-6564,1,2025-09-08,low,valid,valid
DDS-26-00665,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,15025.7,131563.37272412493,IE,52.377443952292346,-8.891931038820253,2025-12-08,,1,2026-03-13,low,valid,valid
DDS-25-00666,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,1982.0,23606.075623266483,IE,53.9738691096198,-7.866127059178277,2025-01-28,DDS-UP-8140,1,2025-04-13,low,valid,valid
DDS-25-00667,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,7631.1,91161.58485197327,SE,60.926486993110736,13.942227187816584,2025-05-07,,1,2025-06-24,low,flagged: missing_prior,missing_prior
DDS-25-00668,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,24424.5,245449.40975843737,IE,54.30552478938065,-6.623893383414881,2025-06-21,DDS-UP-4297,1,2025-10-14,low,valid,valid
DDS-26-00669,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4401,Firelogs 700g,24095.1,207918.72330627384,IE,53.202207164461065,-7.122758482445507,2026-08-17,DDS-UP-7859,1,2026-09-21,low,valid,valid
DDS-25-00670,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4401,Firelogs 700g,6356.0,63490.66021944657,SE,60.516301151134634,15.57966167249398,2025-09-07,,1,2025-11-24,low,flagged: missing_prior,missing_prior
DDS-24-00671,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4818,Toilet tissue rolls,14089.9,162232.7762043465,IE,54.769634130747434,-8.111548562126783,2024-06-02,DDS-UP-8215,1,2024-08-17,low,valid,valid
DDS-26-00672,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,4770.0,43769.163967632514,IE,52.39347498306857,-8.677560172551608,2026-08-23,,1,2026-10-14,low,valid,valid
DDS-25-00673,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,soy,2309,Complete dog food (soy),8790.4,113017.52777583782,US,37.56298128138734,-94.46764286300741,2025-05-12,DDS-UP-8474,1,2025-09-03,low,valid,valid
DDS-25-00674,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,2101.7,19230.739430277208,IE,54.197068493016694,-7.330388649962908,2025-08-08,DDS-UP-3142,1,2025-10-25,low,valid,valid
DDS-26-00675,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,cattle,2309,Beef pet food complete,14889.5,132388.52284505963,IE,53.08862049379158,-7.291571154194706,2026-09-08,,1,2026-11-08,low,valid,valid
DDS-26-00676,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4818,Toilet tissue rolls,5626.3,65767.61374343016,IE,54.41855447574984,-6.645492084884581,2026-10-20,DDS-UP-8711,1,2026-12-10,low,valid,valid
DDS-25-00677,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,4885.5,53250.88658292475,IE,53.73521469275212,-7.672524448314322,2025-09-20,,1,2025-12-22,low,valid,valid
DDS-26-00678,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4401,Firelogs 700g,5878.4,57819.90841061119,IE,53.71431680145528,-6.828126556039245,2026-02-06,DDS-UP-4840,1,2026-04-25,low,valid,valid
DDS-24-00679,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Western Hygiene Supplies,wood,4401,Firelogs 700g,7728.7,83404.4103169927,SE,59.722322065856964,15.151655921744382,2024-08-07,DDS-UP-4771,1,2024-11-24,low,valid,valid
DDS-25-00680,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Longford Fuels,wood,4818,Toilet tissue rolls,9868.1,83438.04844775937,IE,53.09751698841794,-8.097464175421646,2025-11-11,DDS-UP-4830,1,2025-12-21,low,valid,valid
DDS-25-00681,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,2911.0,29117.41446072328,IE,53.43995566912713,-8.96552296908483,2025-01-25,DDS-UP-1627,1,2025-05-21,low,valid,valid
DDS-25-00682,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,15298.8,123173.74859333216,IE,54.246694339107336,-7.1493820105765415,2025-03-12,DDS-UP-9898,1,2025-05-19,low,valid,valid
DDS-26-00683,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Atlantic Mills,wood,4818,Toilet tissue rolls,791.3,7410.897167466585,IE,54.790527005578824,-6.362554977705513,2026-07-06,DDS-UP-3445,1,2026-08-31,low,valid,valid
DDS-26-00684,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,8846.2,120764.59519674159,IE,54.15792394472543,-6.927136102272459,2026-03-28,DDS-UP-4077,1,2026-06-19,low,valid,valid
DDS-26-00685,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Killeen Paper Mills,wood,4818,Toilet tissue rolls,7986.5,95463.34344459152,IE,53.47534045197302,-8.075899498039107,2025-12-13,,1,2026-02-26,low,valid,valid
DDS-26-00686,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Millbrook Oils,wood,4818,Toilet tissue rolls,7841.1,69959.45026757699,IE,53.85728841765134,-7.989893848534489,2026-05-20,DDS-UP-1527,1,2026-07-31,low,valid,valid
DDS-25-00687,Stonehouse Marketing Ltd,"Dublin, Ireland",IE1234567,Connolly Pet Foods,wood,4401,Firelogs 700g,5503.0,59700.20860033498,IE,54.54125658589238,-7.47836379706238,2025-07-05,DDS-UP-9757,1,2025-09-15,low,valid,valid
